team,round,annee,forme_recent_norm_equipe,performance_norm_equipe,preference_circuit_norm_equipe,forme_brute_equipe,performance_brute_equipe,pref_circuit_brute_equipe
alpine,7,2023,0.23876449483475243,0.21573307953966958,0.1818181818140496,79.16010000000001,226.2023374846241,8.0
red_bull,8,2023,0.9999999999969671,0.9999999999990618,0.8620689654875149,329.71680000000003,1070.2734033155264,25.0
mclaren,8,2023,0.0642703071239795,0.17983019956118465,0.0,21.191,196.13483521402244,0.0
ferrari,8,2023,0.34716156410487076,0.6244314194138958,0.9999999999655173,114.46500000000002,669.9916798463653,29.0
mercedes,8,2023,0.6474717090525947,0.6932646411078539,0.931034482726516,213.48230000000004,743.3542613718569,27.0
sauber,8,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,8,2023,0.023323045716738353,0.03753332914095918,0.0,7.69,44.47455402828193,0.0
aston_martin,8,2023,0.4709538610089902,0.18937334891016583,0.03448275861950059,155.2814,206.3059423465254,1.0
rb,8,2023,0.0,0.009072060812353441,0.0,0.0,14.140478901597787,0.0
williams,8,2023,0.0,0.012447644548674135,0.0,0.0,17.73818261148657,0.0
alpine,8,2023,0.21399425203625053,0.2127326562067018,0.3448275861950059,70.5575,231.2023374846241,10.0
red_bull,9,2023,0.9999999999969045,0.9999999999990907,0.7037037036776406,323.0434,1104.2734033155264,19.0
mclaren,9,2023,0.02188560422524687,0.17427081060408303,0.29629629628532234,7.07,196.13483521402244,8.0
ferrari,9,2023,0.46707098798345037,0.6251309378533716,0.9259259258916324,150.88420000000002,691.9916798463653,25.0
mercedes,9,2023,0.5981007505474556,0.6854714217552507,0.999999999962963,193.21250000000003,758.3542613718569,27.0
sauber,9,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,9,2023,0.00402422708526463,0.036372999140443805,0.44444444442798353,1.3,44.47455402828193,12.0
aston_martin,9,2023,0.4822881383724841,0.20170402917969474,0.0,155.8,226.3059423465254,0.0
rb,9,2023,0.0,0.008791601163076389,0.0,0.0,14.140478901597787,0.0
williams,9,2023,0.053047361437958344,0.017518357610594785,0.0,17.1366,23.73818261148657,0.0
alpine,9,2023,0.20337638843510386,0.20979311756768937,0.40740740739231823,65.69940000000001,235.2023374846241,11.0
red_bull,10,2023,0.9999999999969926,0.9999999999991235,0.6486486486311177,332.51810000000006,1145.2734033155264,24.0
mclaren,10,2023,0.11480036725785812,0.17852649827079017,0.21621621621037254,38.1732,208.13483521402244,8.0
ferrari,10,2023,0.5145362011856962,0.6254549481250966,0.9999999999729731,171.0926,717.9916798463653,37.0
mercedes,10,2023,0.5027876677976242,0.6696015958141747,0.4324324324207451,167.186,768.3542613718569,16.0
sauber,10,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,10,2023,0.0030073550883305076,0.03506576700257062,0.13513513513148284,1.0,44.47455402828193,5.0
aston_martin,10,2023,0.42185132177640294,0.20497377711597523,0.054054054052593135,140.2732,238.3059423465254,2.0
rb,10,2023,0.0,0.008475634268530213,0.0,0.0,14.140478901597787,0.0
williams,10,2023,0.03964295477437275,0.016888754316599124,0.0,13.182,23.73818261148657,0.0
alpine,10,2023,0.16057501832182794,0.20312980685268792,0.2702702702629657,53.394099999999995,236.2023374846241,10.0
red_bull,11,2023,0.9999999999968656,0.9999999999991488,0.9999999999714286,319.0444,1179.2734033155264,35.0
mclaren,11,2023,0.3605987129052866,0.19889597345888904,0.1714285714236735,115.04700000000003,238.13483521402244,6.0
ferrari,11,2023,0.4007915512687238,0.6099072480874465,0.5714285714122449,127.87030000000001,720.9916798463653,20.0
mercedes,11,2023,0.5786733758668742,0.6715028062716765,0.9714285714008164,184.6225,793.3542613718569,34.0
sauber,11,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,11,2023,0.0,0.03405092694063473,0.0,0.0,44.47455402828193,0.0
aston_martin,11,2023,0.3557517386283673,0.20414886494545517,0.028571428570612248,113.5006,244.3059423465254,1.0
rb,11,2023,0.0,0.008230340526477156,0.0,0.0,14.140478901597787,0.0
williams,11,2023,0.0675905924063623,0.01980480528958575,0.0,21.564400000000003,27.73818261148657,0.0
alpine,11,2023,0.11426936188156173,0.19725101726989355,0.1714285714236735,36.457,236.2023374846241,6.0
red_bull,12,2023,0.999999999997087,0.9999999999991775,0.9999999999772728,343.28810000000004,1220.2734033155264,44.0
mclaren,12,2023,0.48402726456150375,0.21521875134098212,0.0,166.1608,266.1348352140225,0.0
ferrari,12,2023,0.3428374010041629,0.5975646151118607,0.5227272727153927,117.69200000000001,730.9916798463653,23.0
mercedes,12,2023,0.5285560437413107,0.6653080349181665,0.2727272727210744,181.44700000000003,813.3542613718569,12.0
sauber,12,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,12,2023,0.0,0.03290264122607645,0.0,0.0,44.47455402828193,0.0
aston_martin,12,2023,0.23895468558263758,0.1997319420352778,0.0909090909070248,82.03030000000001,247.3059423465254,4.0
rb,12,2023,0.0,0.007952792062995368,0.0,0.0,14.140478901597787,0.0
williams,12,2023,0.04832092927180313,0.019136935805935923,0.0227272727267562,16.588,27.73818261148657,1.0
alpine,12,2023,0.03463563112139734,0.1905992005452565,0.3636363636280992,11.889999999999999,236.2023374846241,16.0
red_bull,13,2023,0.999999999997204,0.9999999999992056,0.9999999999722223,357.64930000000004,1263.2734033155264,36.0
mclaren,13,2023,0.4052925589385879,0.212633430971911,0.16666666666203706,144.95260000000002,272.1348352140225,6.0
ferrari,13,2023,0.351409886723247,0.589068220189051,0.5277777777631173,125.68150000000001,745.9916798463653,19.0
mercedes,13,2023,0.4869801227054352,0.6592639979392675,0.8333333333101852,174.1681,834.3542613718569,30.0
sauber,13,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,13,2023,0.0,0.03177870462990444,0.0,0.0,44.47455402828193,0.0
aston_martin,13,2023,0.2421483839050093,0.2024420796446711,0.027777777777006175,86.6042,259.3059423465254,1.0
rb,13,2023,0.0,0.007681128946957655,0.0,0.0,14.140478901597787,0.0
williams,13,2023,0.03567740800824809,0.018483228331721373,0.0,12.760000000000002,27.73818261148657,0.0
alpine,13,2023,0.0467620095997762,0.18726605855109182,0.27777777777006174,16.724400000000003,240.2023374846241,10.0
red_bull,14,2023,0.9999999999971803,0.9999999999992283,0.9999999999705883,354.6367,1300.2734033155264,34.0
mclaren,14,2023,0.37884065580246257,0.21273573291288672,0.17647058823010384,134.35080000000002,280.1348352140225,6.0
ferrari,14,2023,0.3054280620130251,0.579965344400554,0.8823529411505191,108.316,755.9916798463653,30.0
mercedes,14,2023,0.4096750279922815,0.6466133239734482,0.7352941176254326,145.28580000000002,842.3542613718569,25.0
sauber,14,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,14,2023,0.0,0.030871303559605667,0.0,0.0,44.47455402828193,0.0
aston_martin,14,2023,0.2974872594959927,0.21132433445396062,0.0,105.49990000000001,278.3059423465254,0.0
rb,14,2023,0.0,0.007461803939574773,0.0,0.0,14.140478901597787,0.0
williams,14,2023,0.04687726904731835,0.021042354412586308,0.05882352941003461,16.6244,31.73818261148657,2.0
alpine,14,2023,0.15645758039098476,0.19426647699646332,0.0,55.485600000000005,256.2023374846241,0.0
red_bull,15,2023,0.9999999999972533,0.999999999999253,0.939393939365473,364.07130000000006,1343.2734033155264,31.0
mclaren,15,2023,0.28988937057029796,0.20889077545930645,0.6666666666464647,105.54040000000002,284.1348352140225,22.0
ferrari,15,2023,0.385734058135355,0.5815051466090082,0.9999999999696971,140.43470000000002,782.9916798463653,33.0
mercedes,15,2023,0.4270476689581765,0.6392900802544182,0.06060606060422406,155.47580000000002,860.3542613718569,2.0
sauber,15,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,15,2023,0.0,0.02987977075033008,0.0,0.0,44.47455402828193,0.0
aston_martin,15,2023,0.2132417468770176,0.2060308357323624,0.3636363636253444,77.6352,280.3059423465254,12.0
rb,15,2023,0.0,0.007222143718937018,0.0,0.0,14.140478901597787,0.0
williams,15,2023,0.0821943394052698,0.024848129255764746,0.0,29.9246,37.73818261148657,0.0
alpine,15,2023,0.11512030747791675,0.1880269741742885,0.0,41.912,256.2023374846241,0.0
red_bull,16,2023,0.9999999999965974,0.9999999999992608,0.9999999999767443,293.88640000000004,1357.2734033155264,43.0
mclaren,16,2023,0.4309638009774152,0.22446994374017484,0.02325581395294754,126.65440000000001,308.1348352140225,1.0
ferrari,16,2023,0.7193075283486432,0.6028378539321041,0.34883720929421314,211.39470000000003,819.9916798463653,15.0
mercedes,16,2023,0.4970070067873266,0.6445014409456575,0.32558139534126557,146.0636,876.3542613718569,14.0
sauber,16,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,16,2023,0.009718380979828538,0.030309754763787177,0.0,2.8561000000000005,45.47455402828193,0.0
aston_martin,16,2023,0.18750102080195782,0.20389864505061028,0.18604651162358032,55.104000000000006,280.3059423465254,8.0
rb,16,2023,0.0,0.0071474025400981595,0.0,0.0,14.140478901597787,0.0
williams,16,2023,0.06785615122010458,0.0245909786721165,0.04651162790589508,19.942,37.73818261148657,2.0
alpine,16,2023,0.18744930013710248,0.19199475555093828,0.41860465115305573,55.088800000000006,264.2023374846241,18.0
red_bull,17,2023,0.9999999999962796,0.9999999999992747,0.0,268.7866,1383.2734033155264,0.0
mclaren,17,2023,0.6329902606728424,0.24417094689854735,0.0,170.13930000000002,341.1348352140225,0.0
ferrari,17,2023,0.7888823326728754,0.6059755168974919,0.0,212.041,839.9916798463653,0.0
mercedes,17,2023,0.530791341530676,0.6439523864076769,0.0,142.6696,892.3542613718569,0.0
sauber,17,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,17,2023,0.00817377056740115,0.02973820521889448,0.0,2.197,45.47455402828193,0.0
aston_martin,17,2023,0.1916181833462248,0.2029548077021527,0.0,51.504400000000004,284.3059423465254,0.0
rb,17,2023,0.0,0.007012624324279709,0.0,0.0,14.140478901597787,0.0
williams,17,2023,0.057071297452860104,0.024127267804838006,0.0,15.34,37.73818261148657,0.0
alpine,17,2023,0.18953437410871848,0.1905501219309216,0.0,50.944300000000005,267.2023374846241,0.0
red_bull,18,2023,0.9999999999960127,0.9999999999992887,0.9999999999729731,250.79670000000004,1410.2734033155264,37.0
mclaren,18,2023,0.8792472149718109,0.2629555164729709,0.21621621621037254,220.51230000000004,374.1348352140225,8.0
ferrari,18,2023,0.7182351282902915,0.6014504563217401,0.4054054053944485,180.131,849.9916798463653,15.0
mercedes,18,2023,0.5098360544596088,0.640120613052831,0.7837837837626005,127.86520000000002,904.3542613718569,29.0
sauber,18,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,18,2023,0.006738525666379428,0.029167049698681148,0.054054054052593135,1.6900000000000002,45.47455402828193,2.0
aston_martin,18,2023,0.21227073561888066,0.2047475354771834,0.10810810810518627,53.2368,292.3059423465254,4.0
rb,18,2023,0.0,0.006877939024191396,0.0,0.0,14.140478901597787,0.0
williams,18,2023,0.047050060865844526,0.023663876618552054,0.0,11.8,37.73818261148657,0.0
alpine,18,2023,0.21231379838645278,0.19115842007080508,0.16216216215777943,53.247600000000006,273.2023374846241,6.0
red_bull,19,2023,0.9999999999962982,0.9999999999993069,0.9999999999750001,270.1347,1447.2734033155264,40.0
mclaren,19,2023,0.7954579696692227,0.26868786658672367,0.199999999995,214.88080000000002,392.1348352140225,8.0
ferrari,19,2023,0.6430551128727888,0.5964229701087425,0.44999999998875007,173.7115,864.9916798463653,18.0
mercedes,19,2023,0.4470547471300539,0.6306359691379724,0.7749999999806251,120.76500000000001,914.3542613718569,31.0
sauber,19,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,19,2023,0.004812413954946135,0.028419073967855306,0.0,1.3,45.47455402828193,0.0
aston_martin,19,2023,0.1609293437675318,0.2036554529368902,0.0,43.4726,298.3059423465254,0.0
rb,19,2023,0.0,0.006701557404475235,0.0,0.0,14.140478901597787,0.0
williams,19,2023,0.0539297617075706,0.02513631472640013,0.0,14.5683,40.73818261148657,0.0
alpine,19,2023,0.1906485912391461,0.19180101586223325,0.0999999999975,51.500800000000005,281.2023374846241,4.0
red_bull,20,2023,0.999999999995937,0.9999999999993188,0.3181818181745868,246.12150000000003,1472.2734033155264,14.0
mclaren,20,2023,0.821551144451738,0.2736495736908563,0.0,202.2014,406.1348352140225,0.0
ferrari,20,2023,0.7718533325988511,0.6046593849689601,0.6136363636224174,189.96970000000002,891.9916798463653,27.0
mercedes,20,2023,0.6345024713377966,0.6382896589384817,0.9999999999772728,156.1647,941.3542613718569,44.0
sauber,20,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,20,2023,0.0040630339080329715,0.02793503260800183,0.0,1.0,45.47455402828193,0.0
aston_martin,20,2023,0.12961890773406784,0.20018673814017837,0.0227272727267562,31.902,298.3059423465254,1.0
rb,20,2023,0.0,0.006587414664888879,0.0,0.0,14.140478901597787,0.0
williams,20,2023,0.049988318777311254,0.02607076786362916,0.0,12.3032,42.73818261148657,0.0
alpine,20,2023,0.17256558244536715,0.18921549987292957,0.3181818181745868,42.4721,282.2023374846241,14.0
red_bull,21,2023,0.9999999999964818,0.9999999999993354,0.0,284.2307,1509.2734033155264,0.0
mclaren,21,2023,0.6731992708716082,0.2795473370517148,0.0,191.34390000000002,425.1348352140225,0.0
ferrari,21,2023,0.4943793896982474,0.5951083624595346,0.0,140.51780000000002,899.9916798463653,0.0
mercedes,21,2023,0.41953033222512726,0.6252535797037191,0.0,119.24340000000001,945.3542613718569,0.0
sauber,21,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,21,2023,0.0,0.027248167329620803,0.0,0.0,45.47455402828193,0.0
aston_martin,21,2023,0.33755150305601217,0.21187803795107846,0.0,95.94250000000002,323.3059423465254,0.0
rb,21,2023,0.0,0.0064254436204622435,0.0,0.0,14.140478901597787,0.0
williams,21,2023,0.03329689579614976,0.02542974103980045,0.0,9.464,42.73818261148657,0.0
alpine,21,2023,0.16363362578298674,0.18921485294706536,0.0,46.5097,289.2023374846241,0.0
red_bull,22,2023,0.999999999996804,0.9999999999993526,0.9999999999750001,312.88300000000004,1549.2734033155264,40.0
mclaren,22,2023,0.40754914776319723,0.27360360198914385,0.274999999993125,127.5152,427.1348352140225,11.0
ferrari,22,2023,0.5336326997614648,0.5965296873804927,0.7499999999812501,166.96460000000002,925.9916798463653,30.0
mercedes,22,2023,0.3451098333870964,0.615537031092494,0.24999999999375003,107.979,955.3542613718569,10.0
sauber,22,2023,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,22,2023,0.0,0.02654262271460582,0.0,0.0,45.47455402828193,0.0
aston_martin,22,2023,0.33558294953597484,0.21415980519935074,0.12499999999687501,104.99820000000001,335.3059423465254,5.0
rb,22,2023,0.0,0.006259067765137422,0.0,0.0,14.140478901597787,0.0
williams,22,2023,0.02326748337230445,0.024771281458471007,0.0,7.280000000000001,42.73818261148657,0.0
alpine,22,2023,0.2165096857284783,0.1920834445474212,0.14999999999625002,67.7422,301.2023374846241,6.0
red_bull,1,2024,0.9999999999969553,0.9999999999993682,0.9999999999883721,328.4418,1587.2734033155264,86.0
mclaren,1,2024,0.37788673670532236,0.2784071487316662,0.0,124.11380000000003,445.1348352140225,0.0
ferrari,1,2024,0.5241470482730148,0.5935804061158526,0.7906976744094104,172.1518,943.9916798463653,68.0
mercedes,1,2024,0.3726191367835257,0.6114996294429412,0.6860465116199297,122.3837,972.3542613718569,59.0
sauber,1,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,1,2024,0.0,0.02590538590384783,0.11627906976608977,0.0,45.47455402828193,10.0
aston_martin,1,2024,0.2880470756149551,0.2134407811916079,0.5348837209240129,94.6067,342.3059423465254,46.0
rb,1,2024,0.0,0.006108799706707027,0.0,0.0,14.140478901597787,0.0
williams,1,2024,0.017050204937322077,0.024176571110337306,0.023255813953217956,5.6,42.73818261148657,2.0
alpine,1,2024,0.14460400594520978,0.18747189417732713,0.13953488371930772,47.494,301.2023374846241,12.0
red_bull,2,2024,0.9999999999971417,0.9999999999993853,0.999999999992,349.8544,1631.2734033155264,125.0
mclaren,2,2024,0.3312783832350507,0.2782535255170869,0.047999999999615996,115.89920000000001,457.1348352140225,6.0
ferrari,2,2024,0.5659517216288663,0.594122858215755,0.495999999996032,198.0007,970.9916798463653,62.0
mercedes,2,2024,0.3777188453242901,0.6047956887865089,0.43999999999648,132.14660000000003,988.3542613718569,55.0
sauber,2,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,2,2024,0.0,0.025204724717865966,0.031999999999744,0.0,45.47455402828193,4.0
aston_martin,2,2024,0.21931209097207496,0.20951197203683602,0.23999999999808,76.72730000000001,345.3059423465254,30.0
rb,2,2024,0.0,0.005943575422331813,0.0,0.0,14.140478901597787,0.0
williams,2,2024,0.005716663846429496,0.023522669058848172,0.0,2.0,42.73818261148657,0.0
alpine,2,2024,0.08683612382726405,0.18240135478447286,0.15999999999872,30.380000000000003,301.2023374846241,20.0
red_bull,3,2024,0.9999999999973169,0.9999999999994011,0.9999999999888889,372.7003000000001,1674.2734033155264,90.0
mclaren,3,2024,0.33292594612793996,0.2806700386946711,0.4666666666614815,124.08160000000001,473.1348352140225,42.0
ferrari,3,2024,0.5215268139024263,0.5919984847743254,0.288888888885679,194.3732,992.9916798463653,26.0
mercedes,3,2024,0.29364881112171454,0.5952099923086496,0.6999999999922222,109.44300000000001,998.3542613718569,63.0
sauber,3,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,3,2024,0.0076632618755400434,0.025154537231172815,0.13333333333185185,2.8561000000000005,46.47455402828193,12.0
aston_martin,3,2024,0.23499310303685028,0.2101054467334601,0.5999999999933333,87.58200000000002,355.3059423465254,54.0
rb,3,2024,0.0,0.005790519100887938,0.0,0.0,14.140478901597787,0.0
williams,3,2024,0.0,0.02291692370510679,0.011111111110987655,0.0,42.73818261148657,1.0
alpine,3,2024,0.06063853450061446,0.1777042358945879,0.06666666666592592,22.6,301.2023374846241,6.0
red_bull,4,2024,0.9999999999965132,0.9999999999994047,0.9999999999894736,286.79200000000003,1684.2734033155264,95.0
mclaren,4,2024,0.5507360735287221,0.2950725101840703,0.705263157887313,157.94670000000002,500.1348352140225,67.0
ferrari,4,2024,0.9380749811677521,0.6146678329541148,0.5789473684149584,269.03240000000005,1036.9916798463653,55.0
mercedes,4,2024,0.2828182097119765,0.5916666579633808,0.4842105263106925,81.11,998.3542613718569,46.0
sauber,4,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,4,2024,0.03753696058454372,0.026790715017927885,0.0,10.7653,49.47455402828193,0.0
aston_martin,4,2024,0.2873622695183709,0.21599837093518442,0.16842105262980608,82.4132,367.3059423465254,16.0
rb,4,2024,0.05975271276723287,0.009327897318930899,0.0,17.1366,20.14047890159779,0.0
williams,4,2024,0.0,0.022780497361628838,0.02105263157872576,0.0,42.73818261148657,2.0
alpine,4,2024,0.041842171329598304,0.17664634787106406,0.2526315789447091,12.0,301.2023374846241,24.0
red_bull,5,2024,0.9999999999968305,0.9999999999994199,0.0,315.50840000000005,1728.2734033155264,0.0
mclaren,5,2024,0.5069418120072018,0.29566237467236806,0.0,159.9444,514.1348352140225,0.0
ferrari,5,2024,0.8369434854956731,0.6146415047264858,0.0,264.0627,1063.9916798463653,0.0
mercedes,5,2024,0.24578996945803724,0.581205286221546,0.0,77.5488,1006.3542613718569,0.0
sauber,5,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,5,2024,0.026246527826117316,0.026106882710758807,0.0,8.281,49.47455402828193,0.0
aston_martin,5,2024,0.24409112403903002,0.21512592249296428,0.0,77.0128,375.3059423465254,0.0
rb,5,2024,0.050832561034663944,0.009669916029293025,0.0,16.0381,21.14047890159779,0.0
williams,5,2024,0.0,0.02219902575630449,0.0,0.0,42.73818261148657,0.0
alpine,5,2024,0.0,0.17213745441537145,0.0,0.0,301.2023374846241,0.0
red_bull,6,2024,0.9999999999969486,0.999999999999433,0.9999999999920635,327.71200000000005,1768.2734033155264,126.0
mclaren,6,2024,0.5249188311672294,0.3014303153671878,0.0,172.02220000000003,536.1348352140225,0.0
ferrari,6,2024,0.7693132994801248,0.6131755463760217,0.5158730158689216,252.1132,1085.9916798463653,65.0
mercedes,6,2024,0.22927753637270137,0.573694118944287,0.460317460313807,75.137,1016.3542613718569,58.0
sauber,6,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,6,2024,0.02815307343024316,0.02608178051117841,0.015873015872889897,9.2261,50.47455402828193,2.0
aston_martin,6,2024,0.22534634068869816,0.21421593545912998,0.24603174602979339,73.84870000000001,382.3059423465254,31.0
rb,6,2024,0.037645859779203546,0.009450618935089996,0.0,12.337,21.14047890159779,0.0
williams,6,2024,0.0,0.02169558996350664,0.015873015872889897,0.0,42.73818261148657,2.0
alpine,6,2024,0.0,0.16823367247533766,0.12698412698311917,0.0,301.2023374846241,16.0
red_bull,7,2024,0.9999999999967097,0.9999999999994426,0.9999999999772728,303.923,1798.2734033155264,44.0
mclaren,7,2024,0.6399532118311548,0.3103259967372441,0.340909090901343,194.49650000000003,561.1348352140225,15.0
ferrari,7,2024,0.8046988875445271,0.616857521205564,0.1818181818140496,244.56650000000002,1110.9916798463653,8.0
mercedes,7,2024,0.2624454220303747,0.5707892143173323,0.2727272727210744,79.76320000000001,1028.3542613718569,12.0
sauber,7,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,7,2024,0.023351309377627392,0.025645582179613474,0.0454545454535124,7.097,50.47455402828193,2.0
aston_martin,7,2024,0.19811333791717606,0.21174828395645307,0.113636363633781,60.21120000000001,384.3059423465254,5.0
rb,7,2024,0.08760969061213661,0.012637415253141287,0.0,26.626600000000003,27.14047890159779,0.0
williams,7,2024,0.0,0.021332747398354977,0.0,0.0,42.73818261148657,0.0
alpine,7,2024,0.0093974460636102,0.1659775648895819,0.0,2.8561000000000005,302.2023374846241,0.0
red_bull,8,2024,0.9999999999964732,0.9999999999994514,0.9999999999888889,283.5369,1827.2734033155264,90.0
mclaren,8,2024,0.7864514283651037,0.32184702136547744,0.1666666666648148,222.98800000000003,591.1348352140225,15.0
ferrari,8,2024,0.8556470074940665,0.6207587304985517,0.5999999999933333,242.60750000000002,1135.9916798463653,54.0
mercedes,8,2024,0.34036310617651405,0.5699372911449248,0.6666666666592592,96.50550000000001,1043.3542613718569,60.0
sauber,8,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,8,2024,0.016541056913521517,0.025237571926242028,0.0,4.69,50.47455402828193,0.0
aston_martin,8,2024,0.15636835981434388,0.2094766711532622,0.4111111111065432,44.336200000000005,386.3059423465254,37.0
rb,8,2024,0.08231062694103551,0.012984965330965801,0.0,23.3381,28.14047890159779,0.0
williams,8,2024,0.0,0.020993352503353102,0.0,0.0,42.73818261148657,0.0
alpine,8,2024,0.00774855054136605,0.16333693275924924,0.5333333333274074,2.197,302.2023374846241,48.0
red_bull,9,2024,0.8735775356777099,0.9999999999994538,0.9999999999892473,233.2618,1835.2734033155264,93.0
mclaren,9,2024,0.8854912946236579,0.33682691796867303,0.0,236.443,621.1348352140225,0.0
ferrari,9,2024,0.999999999996255,0.6398945689008706,0.7849462365506995,267.019,1175.9916798463653,73.0
mercedes,9,2024,0.45985004812219415,0.5767324017293459,0.6129032257998612,122.7887,1060.3542613718569,57.0
sauber,9,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,9,2024,0.004868567405297494,0.02512729206990919,0.0,1.3,50.47455402828193,0.0
aston_martin,9,2024,0.09315441972259221,0.20856132726568943,0.440860215049023,24.874000000000002,386.3059423465254,41.0
rb,9,2024,0.09273272688425643,0.015113060229009035,0.0,24.761400000000002,32.14047890159779,0.0
williams,9,2024,0.02139248517887719,0.02199403593910533,0.12903225806312868,5.712200000000001,44.73818261148657,12.0
alpine,9,2024,0.01702538021632534,0.16316941302124563,0.19354838709469302,4.546100000000001,303.2023374846241,18.0
red_bull,10,2024,0.8642178135450252,0.9999999999994612,0.9999999999916667,216.9885,1860.2734033155264,120.0
mclaren,10,2024,0.9999999999960173,0.3473772501898113,0.033333333333055555,251.0808,649.1348352140225,4.0
ferrari,10,2024,0.7353409738986998,0.6312743795157914,0.26666666666444444,184.63,1175.9916798463653,32.0
mercedes,10,2024,0.6701818697380678,0.5840509035755393,0.7583333333270139,168.26980000000003,1088.3542613718569,91.0
sauber,10,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,10,2024,0.003982781638404917,0.02478879565674402,0.0,1.0,50.47455402828193,0.0
aston_martin,10,2024,0.2109496225907718,0.2132956507987275,0.2333333333313889,52.9654,400.3059423465254,28.0
rb,10,2024,0.1182981733365582,0.01706487060676518,0.0,29.7024,36.14047890159779,0.0
williams,10,2024,0.017500342519151203,0.021697748449960072,0.0,4.394,44.73818261148657,0.0
alpine,10,2024,0.04805345530184684,0.1625878664134583,0.14999999999875,12.0653,306.2023374846241,18.0
red_bull,11,2024,0.8843115518392837,0.9999999999994694,0.9999999999900989,218.9719,1889.2734033155264,101.0
mclaren,11,2024,0.9999999999959616,0.3552964163325967,0.3168316831651799,247.61850000000004,674.1348352140225,32.0
ferrari,11,2024,0.7128296149087696,0.6311115204913412,0.7623762376162141,176.5098,1193.9916798463653,77.0
mercedes,11,2024,0.8030930645294956,0.5893896734265773,0.46534653464885795,198.8607,1115.3542613718569,47.0
sauber,11,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,11,2024,0.0,0.024407389495658974,0.11881188118694246,0.0,50.47455402828193,12.0
aston_martin,11,2024,0.14279223886687467,0.21001383443000263,0.2376237623738849,35.358000000000004,400.3059423465254,24.0
rb,11,2024,0.0922709732912029,0.016802306548483928,0.0,22.848,36.14047890159779,0.0
williams,11,2024,0.013650030187511635,0.021363901858335248,0.0,3.3800000000000003,44.73818261148657,0.0
alpine,11,2024,0.07208387095442349,0.16167793095258767,0.12871287128585432,17.8493,309.2023374846241,13.0
red_bull,12,2024,0.7660358431128316,0.9999999999994739,0.9999999999891304,191.06060000000002,1905.2734033155264,92.0
mclaren,12,2024,0.8927092108007559,0.3617753960992752,0.7391304347745746,222.65480000000002,692.1348352140225,68.0
ferrari,12,2024,0.6390461348082568,0.6336905454583573,0.46739130434274573,159.3875,1208.9916798463653,43.0
mercedes,12,2024,0.9999999999959907,0.6038939542673019,0.7173913043400283,249.41470000000004,1152.3542613718569,66.0
sauber,12,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,12,2024,0.1374145148616444,0.03051506515426746,0.054347826086365784,34.2732,62.47455402828193,5.0
aston_martin,12,2024,0.10288086467997724,0.2082460430192996,0.15217391304182418,25.660000000000004,400.3059423465254,14.0
rb,12,2024,0.07486407176451564,0.017713060612189288,0.0,18.672200000000004,38.14047890159779,0.0
williams,12,2024,0.010424405618392082,0.021184071218573963,0.08695652173818526,2.6,44.73818261148657,8.0
alpine,12,2024,0.06341687157948822,0.16084310073797284,0.10869565217273157,15.8171,310.2023374846241,10.0
red_bull,13,2024,0.6994706451348038,0.9999999999994789,0.999999999991453,176.07180000000002,1923.2734033155264,117.0
mclaren,13,2024,0.8950792840464755,0.37245291439618416,0.5299145299100008,225.3107,719.1348352140225,62.0
ferrari,13,2024,0.5354810772995732,0.6334787310918867,0.34188034187741984,134.7921,1219.9916798463653,40.0
mercedes,13,2024,0.9999999999960274,0.6112578767731748,0.6324786324732267,251.72150000000005,1177.3542613718569,74.0
sauber,13,2024,0.0,0.0,0.0,0.0,4.47145884744978,0.0
haas,13,2024,0.19550495289359268,0.03439807603441578,0.0,49.2128,70.47455402828193,0.0
