circuit,pilote,team,round,annee,forme_recent_norm,performance_norm,pref_circuit_norm,forme_brute,performance_brute,pref_circuit_brute,experience,is_rookie,best_recent_pts,avg_recent_pts,is_wet,wet_avg_pts,wet_race_count,pts_sur_le_weekend,position_reelle
Abu Dhabi Grand Prix,albon,williams,24,2024,0.0,0.035358075070342346,0.0,0.0,50.49995982740603,0.0,104,0,0.0,0.0,0,0.8571428571428571,7,0.0,11
Abu Dhabi Grand Prix,tsunoda,rb,24,2024,0.08932319274739603,0.04038484437843742,0.1038961038947546,14.534,57.679413109730355,8.0,89,0,2.0,0.6666666666666666,0,1.0,7,0.0,12
Abu Dhabi Grand Prix,zhou,sauber,24,2024,0.07021218406655781,0.012439676318188042,0.0,11.424400000000002,17.766893505505188,0.0,67,0,4.0,1.3333333333333333,0,0.0,7,0.0,13
Abu Dhabi Grand Prix,stroll,aston_martin,24,2024,0.0,0.0831015297032319,0.07792207792106594,0.0,118.68926414292403,6.0,167,0,0.0,0.0,0,1.7142857142857142,7,0.0,14
Abu Dhabi Grand Prix,doohan,alpine,24,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0.0,15
Abu Dhabi Grand Prix,kevin_magnussen,haas,24,2024,0.09742459860122962,0.03075294862122882,0.0,15.852200000000002,43.92271544355032,0.0,185,0,2.0,0.6666666666666666,0,0.0,6,0.0,16
Abu Dhabi Grand Prix,lawson,rb,24,2024,0.033064454175106006,0.005076163330349117,0.0,5.380000000000001,7.25,0.0,10,0,0.0,0.0,0,1.0,2,0.0,17
Abu Dhabi Grand Prix,bottas,sauber,24,2024,0.0,0.0886650859687175,0.0,0.0,126.63538019549725,0.0,246,0,0.0,0.0,0,0.2857142857142857,7,0.0,18
Abu Dhabi Grand Prix,colapinto,williams,24,2024,0.006145809326227881,0.005076163330349117,0.0,1.0,7.25,0.0,8,1,0.0,0.0,0,0.0,1,0.0,19
Abu Dhabi Grand Prix,perez,red_bull,24,2024,0.050377199047089934,0.508367112747616,0.5064935064869286,8.197,726.0722966466748,39.0,282,0,1.0,0.3333333333333333,0,9.285714285714286,7,0.0,20
Australian Grand Prix,norris,mclaren,1,2025,0.8749408311274771,0.4631327732311468,0.8554216867366816,119.40650000000002,665.1894107867847,71.0,128,0,25.0,17.333333333333332,1,9.0,7,25.0,1
Australian Grand Prix,max_verstappen,red_bull,1,2025,0.9999999999926726,0.9999999999993038,0.602409638546959,136.4738,1436.282313051358,50.0,209,0,25.0,17.0,1,22.714285714285715,7,18.0,2
Australian Grand Prix,russell,mercedes,1,2025,0.8996232243778688,0.45481117460812803,0.18072289156408766,122.77500000000002,653.237245868222,15.0,128,0,15.0,12.333333333333334,1,8.0,7,15.0,3
Australian Grand Prix,antonelli,mercedes,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.0,12.0,1,12.0,0,12.0,4
Australian Grand Prix,albon,williams,1,2025,0.0,0.035160190561759785,0.012048192770939178,0.0,50.49995982740603,1.0,105,0,10.0,3.3333333333333335,1,0.8571428571428571,7,10.0,5
Australian Grand Prix,stroll,aston_martin,1,2025,0.0,0.08263644484397223,0.5783132530050805,0.0,118.68926414292403,48.0,168,0,8.0,2.6666666666666665,1,1.7142857142857142,7,8.0,6
Australian Grand Prix,hulkenberg,sauber,1,2025,0.14789945029633603,0.040736345827069094,0.12048192770939178,20.184400000000004,58.508893009803565,10.0,230,0,6.0,3.3333333333333335,1,2.0,4,6.0,7
Australian Grand Prix,leclerc,ferrari,1,2025,0.9647822512382247,0.5819105488800858,0.9999999999879517,131.66750000000002,835.7878291350568,83.0,149,0,18.0,12.333333333333334,1,6.428571428571429,7,4.0,8
Australian Grand Prix,piastri,mclaren,1,2025,0.4041149290163818,0.25180199928438884,0.337349397586297,55.1511,361.6587579633902,28.0,46,0,15.0,6.0,1,7.0,4,2.0,9
Australian Grand Prix,hamilton,ferrari,1,2025,0.5714884468625371,0.5533988313602289,0.5783132530050805,77.9932,794.8369535465414,48.0,304,0,12.0,4.333333333333333,1,11.428571428571429,7,1.0,10
Australian Grand Prix,gasly,alpine,1,2025,0.43676222102383927,0.09210557392069386,0.024096385541878356,59.6066,132.2896067558291,2.0,154,0,10.0,5.333333333333333,1,4.571428571428571,7,0.0,11
Australian Grand Prix,tsunoda,rb,1,2025,0.08192048583624169,0.040158827123026555,0.24096385541878357,11.180000000000001,57.679413109730355,20.0,90,0,0.0,0.0,1,1.0,7,0.0,12
Australian Grand Prix,ocon,haas,1,2025,0.22289992657768085,0.12625000786449309,0.07228915662563506,30.42,181.33065331849252,6.0,156,0,0.0,0.0,1,4.857142857142857,7,0.0,13
Australian Grand Prix,bearman,haas,1,2025,0.05349012044763544,0.009399266340132028,0.0,7.3,13.5,0.0,3,1,1.0,0.3333333333333333,1,0.0,1,0.0,14
Australian Grand Prix,lawson,red_bull,1,2025,0.01905127577587016,0.0050477541456264595,0.0,2.6,7.25,0.0,11,0,0.0,0.0,1,1.0,2,0.0,15
Australian Grand Prix,bortoleto,sauber,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1,0.0,0,0.0,16
Australian Grand Prix,alonso,aston_martin,1,2025,0.13844562106324845,0.26751306084371007,0.5060240963794455,18.8942,384.22427780032007,42.0,264,0,6.0,2.6666666666666665,1,6.714285714285714,7,0.0,17
Australian Grand Prix,sainz,williams,1,2025,0.8744227829746485,0.4841790485172704,0.9036144578204384,119.3358,695.4178037358749,75.0,208,0,18.0,8.666666666666666,1,7.285714285714286,7,0.0,18
Australian Grand Prix,doohan,alpine,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0,0.0,19
Australian Grand Prix,hadjar,rb,1,2025,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1,0.0,0,0.0,20
Chinese Grand Prix,piastri,mclaren,2,2025,0.2999231874140524,0.25007515588785434,0.1599999999936,45.05920000000001,363.7013111548796,4.0,47,0,25.0,9.333333333333334,0,6.0,5,25.0,1
Chinese Grand Prix,norris,mclaren,2,2025,0.9944866669529203,0.47469636038410756,0.7199999999712,149.40750000000003,690.3832092363971,18.0,129,0,25.0,22.666666666666668,0,11.0,8,18.0,2
Chinese Grand Prix,russell,mercedes,2,2025,0.8625873460196398,0.4595491047484562,0.3199999999872,129.5915,668.3535249379894,8.0,129,0,15.0,13.333333333333334,0,8.875,8,15.0,3
Chinese Grand Prix,max_verstappen,red_bull,2,2025,0.9999999999933439,0.9999999999993124,0.99999999996,150.2358,1454.3680273370721,25.0,210,0,18.0,12.666666666666666,0,22.125,8,12.0,4
Chinese Grand Prix,ocon,haas,2,2025,0.15575515289860503,0.12468003277711061,0.0,23.400000000000002,181.33065331849252,0.0,157,0,10.0,3.3333333333333335,0,4.25,8,10.0,5
Chinese Grand Prix,antonelli,mercedes,2,2025,0.07987443738390002,0.016502012935424033,0.0,12.0,24.0,0.0,1,1,12.0,10.0,0,12.0,1,8.0,6
Chinese Grand Prix,albon,williams,2,2025,0.1901078171767974,0.04166366305573508,0.0,28.561000000000007,60.594299450047544,0.0,106,0,10.0,5.333333333333333,0,2.0,8,6.0,7
Chinese Grand Prix,bearman,haas,2,2025,0.048590282741872506,0.009282382276176018,0.0,7.3,13.5,0.0,4,1,4.0,1.3333333333333333,0,0.0,2,4.0,8
Chinese Grand Prix,stroll,aston_martin,2,2025,0.15208625374143792,0.08714204316839691,0.0,22.848800000000004,126.73660142103054,0.0,169,0,8.0,3.3333333333333335,0,2.5,8,2.0,9
Chinese Grand Prix,sainz,williams,2,2025,0.483014035266674,0.47815806636556585,0.399999999984,72.566,695.4178037358749,10.0,209,0,18.0,6.333333333333333,0,6.375,8,1.0,10
Chinese Grand Prix,hadjar,rb,2,2025,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0.0,1,0.0,11
Chinese Grand Prix,lawson,red_bull,2,2025,0.013312406230650001,0.004984983074242676,0.0,2.0,7.25,0.0,12,0,0.0,0.0,0,0.6666666666666666,3,0.0,12
Chinese Grand Prix,doohan,alpine,2,2025,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0,0.0,1,0.0,13
Chinese Grand Prix,bortoleto,sauber,2,2025,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0.0,1,0.0,14
Chinese Grand Prix,hulkenberg,sauber,2,2025,0.20717165948324454,0.044373133775427995,0.0399999999984,31.1246,64.5348670357776,1.0,231,0,6.0,3.3333333333333335,0,2.8,5,0.0,15
Chinese Grand Prix,tsunoda,rb,2,2025,0.057243346791795005,0.039659434218518204,0.0,8.6,57.679413109730355,0.0,91,0,0.0,0.0,0,0.875,8,0.0,16
Chinese Grand Prix,alonso,aston_martin,2,2025,0.09674125607813357,0.2641864167652016,0.2799999999888,14.534,384.22427780032007,7.0,265,0,2.0,0.6666666666666666,0,5.875,8,0.0,17
Chinese Grand Prix,leclerc,ferrari,2,2025,0.6682787990567609,0.5774429030448605,0.4799999999808,100.3994,839.8144958017234,12.0,150,0,15.0,6.333333333333333,0,6.125,8,0.0,18
Chinese Grand Prix,hamilton,ferrari,2,2025,0.35690627666403807,0.5472069086197469,0.0799999999968,53.6201,795.840232235066,2.0,305,0,12.0,4.333333333333333,0,10.125,8,0.0,19
Chinese Grand Prix,gasly,alpine,2,2025,0.3000749488450817,0.0909602000794521,0.0,45.082,132.2896067558291,0.0,155,0,6.0,2.0,0,4.0,8,0.0,20
Japanese Grand Prix,max_verstappen,red_bull,3,2025,0.8105588045756491,0.9999999999993181,0.9999999999935485,129.8392,1466.4248993749868,155.0,211,0,25.0,18.333333333333332,0,22.125,8,25.0,1
Japanese Grand Prix,norris,mclaren,3,2025,0.9999999999937573,0.48316260251469983,0.4322580645133403,160.18480000000002,708.5216707748586,67.0,130,0,25.0,20.333333333333332,0,11.0,8,18.0,2
Japanese Grand Prix,piastri,mclaren,3,2025,0.6429230488745318,0.26542248747538316,0.14838709677323622,102.98650000000002,389.2221444882129,23.0,48,0,25.0,14.0,0,6.0,5,15.0,3
Japanese Grand Prix,leclerc,ferrari,3,2025,0.4341111016748524,0.5726951964325571,0.4838709677388138,69.53800000000001,839.8144958017234,75.0,151,0,12.0,5.333333333333333,0,6.125,8,12.0,4
Japanese Grand Prix,russell,mercedes,3,2025,0.832142000983663,0.4660783582195127,0.21935483870826225,133.2965,683.468909553374,34.0,130,0,15.0,13.333333333333334,0,8.875,8,10.0,5
Japanese Grand Prix,antonelli,mercedes,3,2025,0.13983848654716402,0.024549501318014453,0.0,22.4,36.0,0.0,2,1,12.0,9.333333333333334,0,12.0,1,8.0,6
Japanese Grand Prix,hamilton,ferrari,3,2025,0.252689393748641,0.5427078008384356,0.2322580645146306,40.477000000000004,795.840232235066,36.0,306,0,6.0,2.3333333333333335,0,10.125,8,6.0,7
Japanese Grand Prix,hadjar,rb,3,2025,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,1.3333333333333333,0,0.0,1,4.0,8
Japanese Grand Prix,albon,williams,3,2025,0.244134274910952,0.04545092915754817,0.0,39.1066,66.65037421640268,0.0,107,0,10.0,6.0,0,2.0,8,2.0,9
Japanese Grand Prix,bearman,haas,3,2025,0.11689248917427314,0.012479329836657348,0.0,18.724400000000003,18.3,0.0,5,1,4.0,1.6666666666666667,0,0.0,2,1.0,10
Japanese Grand Prix,alonso,aston_martin,3,2025,0.06979438748202205,0.2620142892853364,0.24516129032099898,11.180000000000001,384.22427780032007,38.0,266,0,0.0,0.0,0,5.875,8,0.0,11
Japanese Grand Prix,tsunoda,red_bull,3,2025,0.012485579155996789,0.039333356337767376,0.01935483870955255,2.0,57.679413109730355,3.0,92,0,0.0,0.0,0,0.875,8,0.0,12
Japanese Grand Prix,gasly,alpine,3,2025,0.14445815083488284,0.09021232987255112,0.012903225806368367,23.14,132.2896067558291,2.0,156,0,0.0,0.0,0,4.0,8,0.0,13
Japanese Grand Prix,sainz,williams,3,2025,0.36630254555759156,0.4749118525858284,0.3935483870942352,58.6761,696.4225656406369,61.0,210,0,1.0,0.3333333333333333,0,6.375,8,0.0,14
Japanese Grand Prix,doohan,alpine,3,2025,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0,0.0,1,0.0,15
Japanese Grand Prix,hulkenberg,sauber,3,2025,0.14946486807643755,0.04400830009313082,0.0,23.942,64.5348670357776,0.0,232,0,6.0,2.0,0,2.8,5,0.0,16
Japanese Grand Prix,lawson,rb,3,2025,0.0,0.004943996793211244,0.0,0.0,7.25,0.0,13,0,0.0,0.0,0,0.6666666666666666,3,0.0,17
Japanese Grand Prix,ocon,haas,3,2025,0.2906705255411833,0.13051738588125283,0.10322580645094694,46.56100000000001,191.39394445773303,16.0,158,0,10.0,3.3333333333333335,0,4.25,8,0.0,18
Japanese Grand Prix,bortoleto,sauber,3,2025,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0,0.0,1,0.0,19
Japanese Grand Prix,stroll,aston_martin,3,2025,0.14538333225034222,0.0877974495534682,0.0,23.288200000000003,128.74836612691288,0.0,170,0,8.0,3.3333333333333335,0,2.5,8,0.0,20
Bahrain Grand Prix,piastri,mclaren,4,2025,0.7003126904334835,0.2712146513355159,0.062499999999511724,117.44650000000001,404.5282669371925,8.0,49,0,25.0,21.666666666666668,0,6.0,5,25.0,1
Bahrain Grand Prix,russell,mercedes,4,2025,0.6670371567312101,0.46498513774871064,0.42187499999670414,111.86600000000001,693.5452454312366,54.0,131,0,18.0,14.333333333333334,0,8.875,8,18.0,2
Bahrain Grand Prix,norris,mclaren,4,2025,0.9999999999940372,0.48718619654036865,0.18749999999853517,167.7058,726.6590753550113,24.0,131,0,18.0,17.0,0,11.0,8,15.0,3
Bahrain Grand Prix,leclerc,ferrari,4,2025,0.46827957053084457,0.5711491681748789,0.48437499999621586,78.5332,851.8934431701445,62.0,152,0,12.0,8.0,0,6.125,8,12.0,4
Bahrain Grand Prix,hamilton,ferrari,4,2025,0.20527972198811686,0.5376042600708205,0.4140624999967652,34.42660000000001,801.8597762090074,53.0,307,0,10.0,5.333333333333333,0,10.125,8,10.0,5
Bahrain Grand Prix,max_verstappen,red_bull,4,2025,0.9754373432464742,0.9999999999993295,0.9999999999921876,163.5865,1491.5428239032888,128.0,212,0,25.0,15.0,0,22.125,8,8.0,6
Bahrain Grand Prix,gasly,alpine,4,2025,0.10613824924298303,0.08869313346937335,0.031249999999755862,17.8,132.2896067558291,4.0,157,0,6.0,2.0,0,4.0,8,6.0,7
Bahrain Grand Prix,ocon,haas,4,2025,0.1310032211161987,0.1283194430561081,0.04687499999963379,21.97,191.39394445773303,6.0,159,0,10.0,4.666666666666667,0,4.25,8,4.0,8
Bahrain Grand Prix,tsunoda,red_bull,4,2025,0.0,0.03867097356195762,0.031249999999755862,0.0,57.679413109730355,4.0,93,0,2.0,0.6666666666666666,0,0.875,8,2.0,9
Bahrain Grand Prix,bearman,haas,4,2025,0.07539453018276414,0.013051362893966651,0.0,12.644100000000002,19.46666666666667,0.0,6,1,4.0,2.0,0,0.0,2,1.0,10
Bahrain Grand Prix,antonelli,mercedes,4,2025,0.21418460184314328,0.03128751378690635,0.0,35.92,46.666666666666664,0.0,3,1,8.0,5.333333333333333,0,12.0,1,0.0,11
Bahrain Grand Prix,albon,williams,4,2025,0.213434478710853,0.04603883417518801,0.015624999999877931,35.794200000000004,68.6688927349212,2.0,108,0,6.0,2.6666666666666665,0,2.0,8,0.0,12
Bahrain Grand Prix,hadjar,rb,4,2025,0.040308683420368835,0.0035757158613607255,0.0,6.760000000000001,5.333333333333333,0.0,3,1,4.0,1.3333333333333333,0,0.0,1,0.0,13
Bahrain Grand Prix,doohan,alpine,4,2025,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0,0.0,1,0.0,14
Bahrain Grand Prix,alonso,aston_martin,4,2025,0.05128027772413786,0.25760190833446395,0.2968749999976807,8.6,384.22427780032007,38.0,267,0,0.0,0.0,0,5.875,8,0.0,15
Bahrain Grand Prix,lawson,rb,4,2025,0.0,0.004860738749037237,0.0,0.0,7.25,0.0,14,0,0.0,0.0,0,0.6666666666666666,3,0.0,16
Bahrain Grand Prix,stroll,aston_martin,4,2025,0.10681801106397741,0.08631892029080257,0.14843749999884034,17.914,128.74836612691288,19.0,171,0,2.0,0.6666666666666666,0,2.5,8,0.0,17
Bahrain Grand Prix,bortoleto,sauber,4,2025,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0,0.0,1,0.0,18
Bahrain Grand Prix,sainz,williams,4,2025,0.20033296403463488,0.46691422765701684,0.67968749999469,33.597,696.4225656406369,87.0,211,0,1.0,0.3333333333333333,0,6.375,8,0.0,19
Bahrain Grand Prix,hulkenberg,sauber,4,2025,0.09146970468468311,0.04326719018824414,0.0,15.34,64.5348670357776,0.0,233,0,0.0,0.0,0,2.8,5,0.0,20
Saudi Arabian Grand Prix,piastri,mclaren,5,2025,0.881978186510389,0.2867657325541598,0.17391304347700065,150.20750000000004,430.0282669371925,24.0,50,0,25.0,21.666666666666668,0,6.0,5,25.0,1
Saudi Arabian Grand Prix,max_verstappen,red_bull,5,2025,0.7601180218090214,0.9999999999993332,0.9999999999927537,129.45380000000003,1499.5803825887347,138.0,213,0,25.0,17.0,0,22.125,8,18.0,2
Saudi Arabian Grand Prix,leclerc,ferrari,5,2025,0.47465437517153,0.576142422622679,0.5724637681117938,80.8372,863.9718745426935,79.0,153,0,15.0,13.0,0,6.125,8,15.0,3
Saudi Arabian Grand Prix,norris,mclaren,5,2025,0.9999999999941284,0.49465351796455637,0.1304347826077505,170.3075,741.7727117186477,18.0,132,0,18.0,15.0,0,11.0,8,12.0,4
Saudi Arabian Grand Prix,russell,mercedes,5,2025,0.7529310218237428,0.47458716940438056,0.42028985506941824,128.2298,711.6816090676002,58.0,132,0,18.0,12.666666666666666,0,8.875,8,10.0,5
Saudi Arabian Grand Prix,antonelli,mercedes,5,2025,0.21091261394706098,0.031119816722378426,0.0,35.92,46.666666666666664,0.0,4,1,8.0,5.333333333333333,0,12.0,1,8.0,6
Saudi Arabian Grand Prix,hamilton,ferrari,5,2025,0.3231977452530089,0.5414129533618991,0.19565217391162573,55.043000000000006,811.8922437414749,27.0,308,0,10.0,7.333333333333333,0,10.125,8,6.0,7
Saudi Arabian Grand Prix,sainz,williams,5,2025,0.11561440335795187,0.46441162722996815,0.2246376811577925,19.69,696.4225656406369,31.0,212,0,4.0,1.3333333333333333,0,6.375,8,4.0,8
Saudi Arabian Grand Prix,albon,williams,5,2025,0.16167226927668088,0.045792071923701674,0.0,27.534,68.6688927349212,0.0,109,0,2.0,1.3333333333333333,0,2.0,8,2.0,9
Saudi Arabian Grand Prix,hadjar,rb,5,2025,0.03969290841542685,0.0035565504825575346,0.0,6.760000000000001,5.333333333333333,0.0,4,1,4.0,1.6666666666666667,0,0.0,1,1.0,10
Saudi Arabian Grand Prix,alonso,aston_martin,5,2025,0.011743464028232795,0.2562211951164466,0.4347826086925016,2.0,384.22427780032007,60.0,268,0,0.0,0.0,0,5.875,8,0.0,11
Saudi Arabian Grand Prix,lawson,rb,5,2025,0.0,0.004834685812226649,0.0,0.0,7.25,0.0,15,0,0.0,0.0,0,0.6666666666666666,3,0.0,12
Saudi Arabian Grand Prix,bearman,haas,5,2025,0.06936335745595842,0.013743527221883045,0.04347826086925016,11.813100000000002,20.60952380952381,6.0,7,1,1.0,0.6666666666666666,0,0.0,2,0.0,13
Saudi Arabian Grand Prix,ocon,haas,5,2025,0.16631328626063852,0.13031575147725646,0.1159420289846671,28.324400000000004,195.41894445773303,16.0,160,0,4.0,1.3333333333333333,0,4.25,8,0.0,14
Saudi Arabian Grand Prix,hulkenberg,sauber,5,2025,0.06928643776657349,0.043035283593352715,0.02173913043462508,11.8,64.5348670357776,3.0,234,0,0.0,0.0,0,2.8,5,0.0,15
Saudi Arabian Grand Prix,stroll,aston_martin,5,2025,0.08091246715452396,0.08585626193946866,0.0,13.780000000000001,128.74836612691288,0.0,172,0,0.0,0.0,0,2.5,8,0.0,16
Saudi Arabian Grand Prix,doohan,alpine,5,2025,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0,0.0,1,0.0,17
Saudi Arabian Grand Prix,bortoleto,sauber,5,2025,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0,0.0,1,0.0,18
Saudi Arabian Grand Prix,tsunoda,red_bull,5,2025,0.03354050761103569,0.03981159689644217,0.0,5.712200000000001,59.700689705475035,0.0,94,0,2.0,0.6666666666666666,0,0.875,8,0.0,19
Saudi Arabian Grand Prix,gasly,alpine,5,2025,0.13585191491780543,0.09224419247235378,0.05797101449233355,23.1366,138.3275814393734,8.0,158,0,6.0,2.0,0,4.0,8,0.0,20
Miami Grand Prix,piastri,mclaren,6,2025,0.9999999999946289,0.30014437617444645,0.0,186.1775,455.51846301562387,0.0,51,0,25.0,25.0,0,6.0,5,25.0,1
Miami Grand Prix,norris,mclaren,6,2025,0.7844567684022804,0.4967256860101152,0.5681818181775138,146.0482,753.8629372825575,75.0,133,0,18.0,15.0,0,11.0,8,18.0,2
Miami Grand Prix,russell,mercedes,6,2025,0.6418981885531716,0.4755707203663099,0.34848484848220845,119.507,721.7567970375251,46.0,133,0,18.0,14.333333333333334,0,8.875,8,15.0,3
Miami Grand Prix,max_verstappen,red_bull,6,2025,0.7779447033031494,0.9999999999993411,0.9999999999924243,144.83580000000003,1517.6644947382674,132.0,214,0,18.0,12.666666666666666,0,22.125,8,12.0,4
Miami Grand Prix,albon,williams,6,2025,0.14444387748173415,0.04657621944647717,0.015151515151400369,26.892200000000003,70.68707455310302,2.0,110,0,10.0,4.0,0,2.0,8,10.0,5
Miami Grand Prix,antonelli,mercedes,6,2025,0.3156600555904142,0.03707450945957143,0.0,58.768800000000006,56.266666666666666,0.0,5,1,8.0,5.333333333333333,0,12.0,1,8.0,6
Miami Grand Prix,leclerc,ferrari,6,2025,0.5021310308683804,0.5792250396495695,0.5681818181775138,93.48550000000002,879.0692771400961,75.0,154,0,15.0,11.0,0,6.125,8,6.0,7
Miami Grand Prix,hamilton,ferrari,6,2025,0.26988545876773573,0.5389278487125173,0.36363636363360885,50.2466,817.911661217203,48.0,309,0,10.0,6.666666666666667,0,10.125,8,4.0,8
Miami Grand Prix,sainz,williams,6,2025,0.0683455304745829,0.46152581641813706,0.49242424242051197,12.724400000000003,700.4413449833598,65.0,213,0,4.0,2.0,0,6.375,8,2.0,9
Miami Grand Prix,tsunoda,red_bull,6,2025,0.023601133326940145,0.03933721182278269,0.13636363636260332,4.394,59.700689705475035,18.0,95,0,2.0,1.0,0,0.875,8,1.0,10
Miami Grand Prix,hadjar,rb,6,2025,0.051650172550111326,0.004304860103125593,0.0,9.616100000000001,6.533333333333333,0.0,5,1,1.0,0.3333333333333333,0,0.0,1,0.0,11
Miami Grand Prix,ocon,haas,6,2025,0.11702810489926534,0.12876294143739966,0.08333333333270203,21.788,195.41894445773303,11.0,161,0,4.0,1.3333333333333333,0,4.25,8,0.0,12
Miami Grand Prix,gasly,alpine,6,2025,0.07080339998082044,0.09114503364799206,0.060606060605601475,13.182,138.3275814393734,8.0,159,0,6.0,2.0,0,4.0,8,0.0,13
Miami Grand Prix,hulkenberg,sauber,6,2025,0.032227309959408486,0.04252248587186234,0.0,6.0,64.5348670357776,0.0,235,0,0.0,0.0,0,2.8,5,0.0,14
Miami Grand Prix,alonso,aston_martin,6,2025,0.0,0.2531681271665575,0.27272727272520664,0.0,384.22427780032007,36.0,269,0,0.0,0.0,0,5.875,8,0.0,15
Miami Grand Prix,stroll,aston_martin,6,2025,0.05693491426162165,0.0848332201044419,0.007575757575700184,10.6,128.74836612691288,1.0,173,0,0.0,0.0,0,2.5,8,0.0,16
Miami Grand Prix,lawson,rb,6,2025,0.0,0.004777076900152125,0.0,0.0,7.25,0.0,16,0,0.0,0.0,0,0.6666666666666666,3,0.0,17
Miami Grand Prix,bortoleto,sauber,6,2025,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0,0.0,1,0.0,18
Miami Grand Prix,bearman,haas,6,2025,0.048808260933524146,0.013579762774291229,0.0,9.087,20.60952380952381,0.0,8,1,1.0,0.3333333333333333,0,0.0,2,0.0,19
Miami Grand Prix,doohan,alpine,6,2025,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0,0.0,1,0.0,20
Emilia Romagna Grand Prix,max_verstappen,red_bull,7,2025,0.6187382525108528,0.9999999999993463,0.9999999999868421,131.8392,1529.7203086917557,76.0,215,0,25.0,18.333333333333332,0,22.125,8,25.0,1
Emilia Romagna Grand Prix,norris,mclaren,7,2025,0.6782687050454493,0.5046656315235089,0.6710526315701177,144.52380000000002,771.9972656407664,51.0,134,0,18.0,16.0,0,11.0,8,18.0,2
Emilia Romagna Grand Prix,piastri,mclaren,7,2025,0.999999999995307,0.31443606358173926,0.1578947368400277,213.07750000000004,480.9992322463931,12.0,52,0,25.0,21.666666666666668,0,6.0,5,15.0,3
Emilia Romagna Grand Prix,hamilton,ferrari,7,2025,0.23140125071754925,0.5373038193795027,0.21052631578670358,49.30640000000001,821.9245644430094,16.0,310,0,12.0,7.333333333333333,0,10.125,8,12.0,4
Emilia Romagna Grand Prix,albon,williams,7,2025,0.19502293766261092,0.05280518548663473,0.0,41.55500000000001,80.7771646431931,0.0,111,0,10.0,7.333333333333333,0,2.0,8,10.0,5
Emilia Romagna Grand Prix,leclerc,ferrari,7,2025,0.4034757306594855,0.5786077244237524,0.49999999999342104,85.97160000000001,885.1079868175154,38.0,155,0,15.0,9.666666666666666,0,6.125,8,8.0,6
Emilia Romagna Grand Prix,russell,mercedes,7,2025,0.5783412138748655,0.48170161116951776,0.34210526315339335,123.23150000000001,736.8687373360325,26.0,134,0,15.0,10.333333333333334,0,8.875,8,6.0,7
Emilia Romagna Grand Prix,sainz,williams,7,2025,0.07274442397684999,0.4592020428741262,0.26315789473337947,15.500200000000001,702.4506907777524,20.0,214,0,4.0,3.3333333333333335,0,6.375,8,4.0,8
Emilia Romagna Grand Prix,hadjar,rb,7,2025,0.034715068460843046,0.0042709332524430476,0.0,7.397,6.533333333333333,0.0,6,1,2.0,1.0,0,0.0,1,2.0,9
Emilia Romagna Grand Prix,tsunoda,red_bull,7,2025,0.029266816064440086,0.03968771678531433,0.10526315789335179,6.2361,60.7111063721417,8.0,96,0,1.0,0.6666666666666666,0,0.875,8,1.0,10
Emilia Romagna Grand Prix,alonso,aston_martin,7,2025,0.0,0.25117289455917885,0.0,0.0,384.22427780032007,0.0,270,0,0.0,0.0,0,5.875,8,0.0,11
Emilia Romagna Grand Prix,hulkenberg,sauber,7,2025,0.0,0.042187363708942834,0.0,0.0,64.5348670357776,0.0,236,0,0.0,0.0,0,2.8,5,0.0,12
Emilia Romagna Grand Prix,gasly,alpine,7,2025,0.04758831880396762,0.09042671438256789,0.0,10.14,138.3275814393734,0.0,160,0,0.0,0.0,0,4.0,8,0.0,13
Emilia Romagna Grand Prix,lawson,rb,7,2025,0.0,0.004739428481665116,0.0,0.0,7.25,0.0,17,0,0.0,0.0,0,0.6666666666666666,3,0.0,14
Emilia Romagna Grand Prix,stroll,aston_martin,7,2025,0.009386256174352587,0.08416464460548127,0.06578947368334487,2.0,128.74836612691288,5.0,174,0,0.0,0.0,0,2.5,8,0.0,15
Emilia Romagna Grand Prix,colapinto,alpine,7,2025,0.0,0.004739428481665116,0.0,0.0,7.25,0.0,9,1,0.0,0.0,0,0.0,1,0.0,16
