circuit,pilote,team,round,annee,forme_recent_norm,performance_norm,pref_circuit_norm,forme_brute,performance_brute,pref_circuit_brute,experience,is_rookie,best_recent_pts,avg_recent_pts,is_wet,wet_avg_pts,wet_race_count,pts_sur_le_weekend,position_reelle,forme_recent_norm_equipe,performance_norm_equipe,preference_circuit_norm_equipe,forme_brute_equipe,performance_brute_equipe,pref_circuit_brute_equipe
French Grand Prix,perez,red_bull,12,2022,0.5677302304892895,0.6767484971809634,0.0,89.24600000000001,175.8524837479816,0.0,226,0,18.0,10.0,0,25.0,1,12.0,4,0.9999999999959424,0.9999999999975112,0.0,246.44390000000004,406.2734033155264,0.0
French Grand Prix,sainz,ferrari,12,2022,0.6681705035457334,0.5631441193243241,0.0,105.035,146.39124288592322,0.0,152,0,25.0,12.0,0,18.0,1,11.0,5,0.940179489121296,0.8350388185459312,0.0,231.7015,339.99167984636534,0.0
French Grand Prix,alonso,alpine,12,2022,0.2672179462940203,0.2409087759677174,0.0,42.0061,62.82533421225275,0.0,207,0,10.0,6.333333333333333,0,6.0,1,8.0,6,0.3464768249473958,0.2357651075142195,0.0,85.3871,99.20233748462412,0.0
French Grand Prix,norris,mclaren,12,2022,0.2946133504309243,0.2901400074364035,0.0,46.3126,75.59256374688412,0.0,71,0,8.0,6.666666666666667,0,9.0,1,6.0,7,0.2322021360632898,0.2455522620651876,0.0,57.22480000000001,103.13483521402244,0.0
French Grand Prix,ocon,alpine,12,2022,0.2759642463399577,0.2352011954873173,0.0,43.38100000000001,61.34517643624832,0.0,100,0,10.0,4.666666666666667,0,0.0,1,4.0,8,0.3464768249473958,0.2357651075142195,0.0,85.3871,99.20233748462412,0.0
French Grand Prix,ricciardo,mclaren,12,2022,0.0694169578596825,0.2334808964485322,0.0,10.912200000000002,60.89904799214581,0.0,221,0,2.0,1.3333333333333333,0,0.0,1,2.0,9,0.2322021360632898,0.2455522620651876,0.0,57.22480000000001,103.13483521402244,0.0
French Grand Prix,stroll,aston_martin,12,2022,0.0107507797495338,0.0406416508449767,0.0,1.6900000000000002,10.889677142429434,0.0,111,0,1.0,0.3333333333333333,0,0.0,1,1.0,10,0.070945152222997,0.0866956568493075,0.0,17.484,39.30594234652538,0.0
French Grand Prix,vettel,aston_martin,12,2022,0.1004720800971229,0.3887143802481474,0.0,15.794,101.15604461817524,0.0,246,0,2.0,0.6666666666666666,0,1.0,1,0.0,11,0.070945152222997,0.0866956568493075,0.0,17.484,39.30594234652538,0.0
French Grand Prix,gasly,rb,12,2022,0.0826983057656451,0.1162768933942247,0.0,13.0,30.504309434290317,0.0,97,0,0.0,0.0,0,0.0,1,0.0,12,0.0,0.0240641445051347,0.0,0.0,14.140478901597788,0.0
French Grand Prix,albon,williams,12,2022,0.0,0.0449283552979565,0.0,0.0,12.00135641726396,0.0,49,0,0.0,0.0,0,0.0,1,0.0,13,0.0,0.0180853374755035,0.0,0.0,11.738182611486572,0.0
French Grand Prix,bottas,sauber,12,2022,0.0772274947688408,0.4365940405506956,0.0,12.14,113.57276861403196,0.0,190,0,0.0,0.0,0,2.0,1,0.0,14,0.0,0.0,0.0,0.0,4.47145884744978,0.0
French Grand Prix,mick_schumacher,haas,12,2022,0.2012545969112739,0.0463399356086903,0.0,31.636800000000004,12.367424242424242,0.0,33,0,8.0,4.0,0,0.0,1,0.0,15,0.1836450405135463,0.0746713538693221,0.0,45.2582,34.47455402828193,0.0
French Grand Prix,zhou,sauber,12,2022,0.0430031189981354,0.0235005569770352,0.0,6.760000000000001,6.444444444444445,0.0,11,0,0.0,0.0,0,0.0,1,0.0,16,0.0,0.0,0.0,0.0,4.47145884744978,0.0
French Grand Prix,latifi,williams,12,2022,0.0,0.0,0.0,0.0,0.35,0.0,50,0,0.0,0.0,0,0.0,1,0.0,17,0.0,0.0180853374755035,0.0,0.0,11.738182611486572,0.0
French Grand Prix,kevin_magnussen,haas,12,2022,0.0866512847812429,0.0943200991807826,0.0,13.6214,24.810211943635714,0.0,131,0,4.0,1.6666666666666667,0,0.0,1,0.0,18,0.1836450405135463,0.0746713538693221,0.0,45.2582,34.47455402828193,0.0
French Grand Prix,leclerc,ferrari,12,2022,0.805777303635699,0.7060292741660192,0.0,126.6665,183.44592371623307,0.0,92,0,25.0,12.333333333333334,0,12.0,1,0.0,19,0.940179489121296,0.8350388185459312,0.0,231.7015,339.99167984636534,0.0
French Grand Prix,tsunoda,rb,12,2022,0.0,0.0489349587377755,0.0,0.0,13.04039655996178,0.0,33,0,0.0,0.0,0,0.0,1,0.0,20,0.0,0.0240641445051347,0.0,0.0,14.140478901597788,0.0
Hungarian Grand Prix,max_verstappen,red_bull,13,2022,0.9999999999944686,0.999999999996485,0.0,180.7855,284.8453136928009,0.0,153,0,25.0,23.0,1,15.0,1,25.0,1,0.999999999996219,0.999999999997721,0.0,264.4787,443.2734033155264,0.0
Hungarian Grand Prix,hamilton,mercedes,13,2022,0.7904660495405303,0.9193446806177368,0.0,142.90480000000002,261.8992533050702,0.0,248,0,19.0,17.333333333333332,1,4.0,1,19.0,2,0.9176931828501969,0.8269854021806421,0.0,242.7103,367.35426137185686,0.0
Hungarian Grand Prix,russell,mercedes,13,2022,0.552065845985701,0.4944766256434335,0.0,99.8055,141.02628272668076,0.0,72,0,15.0,14.0,1,10.0,1,15.0,3,0.9176931828501969,0.8269854021806421,0.0,242.7103,367.35426137185686,0.0
Hungarian Grand Prix,sainz,ferrari,13,2022,0.5441094556778939,0.5522521136494324,0.0,98.3671,157.46313831075983,0.0,153,0,12.0,7.666666666666667,1,18.0,1,12.0,4,0.7054333675993364,0.789696183817471,0.0,186.57210000000003,350.99167984636534,0.0
Hungarian Grand Prix,perez,red_bull,13,2022,0.4629419947923758,0.6592563678780617,0.0,83.6932,187.90534718410493,0.0,227,0,12.0,7.333333333333333,1,25.0,1,10.0,5,0.999999999996219,0.999999999997721,0.0,264.4787,443.2734033155264,0.0
Hungarian Grand Prix,leclerc,ferrari,13,2022,0.4878986423109824,0.6435815104965039,0.0,88.20500000000001,183.44592371623307,0.0,93,0,25.0,11.0,1,12.0,1,8.0,6,0.7054333675993364,0.789696183817471,0.0,186.57210000000003,350.99167984636534,0.0
Hungarian Grand Prix,norris,mclaren,13,2022,0.2535524143238614,0.285860234477351,0.0,45.8386,81.67589708021745,0.0,72,0,6.0,6.0,1,9.0,1,6.0,7,0.2266526567159221,0.243078631968299,0.0,59.94480000000001,111.13483521402244,0.0
Hungarian Grand Prix,alonso,alpine,13,2022,0.2795899007371742,0.2478557373588498,0.0,50.5458,70.86379575071429,0.0,208,0,8.0,4.333333333333333,1,6.0,1,4.0,8,0.3604834718245345,0.2432324650847027,0.0,95.3402,111.20233748462412,0.0
Hungarian Grand Prix,ocon,alpine,13,2022,0.2477765086234915,0.228597018180203,0.0,44.7944,65.38478039664436,0.0,101,0,10.0,5.333333333333333,1,0.0,1,2.0,9,0.3604834718245345,0.2432324650847027,0.0,95.3402,111.20233748462412,0.0
Hungarian Grand Prix,vettel,aston_martin,13,2022,0.0629475262116544,0.3543328827084711,0.0,11.38,101.15604461817524,0.0,247,0,1.0,0.3333333333333333,1,1.0,1,1.0,10,0.0587423486274745,0.0816643680611605,0.0,15.5361,40.30594234652538,0.0
Hungarian Grand Prix,stroll,aston_martin,13,2022,0.0229891224682123,0.0405933073691598,0.0,4.1561,11.898605713858004,0.0,112,0,1.0,0.3333333333333333,1,0.0,1,0.0,11,0.0587423486274745,0.0816643680611605,0.0,15.5361,40.30594234652538,0.0
Hungarian Grand Prix,gasly,rb,13,2022,0.0553141706605047,0.1059922887402815,0.0,10.0,30.504309434290317,0.0,98,0,0.0,0.0,1,0.0,1,0.0,12,0.0,0.0220350437732151,0.0,0.0,14.140478901597788,0.0
Hungarian Grand Prix,zhou,sauber,13,2022,0.0287633687434624,0.021421950208304,0.0,5.2,6.444444444444445,0.0,12,0,0.0,0.0,1,0.0,1,0.0,13,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Hungarian Grand Prix,mick_schumacher,haas,13,2022,0.1346125657194044,0.0422412028036372,0.0,24.336,12.367424242424242,0.0,34,0,8.0,2.6666666666666665,1,0.0,1,0.0,14,0.1316325284413012,0.0683750278662371,0.0,34.814,34.47455402828193,0.0
Hungarian Grand Prix,ricciardo,mclaren,13,2022,0.0780272754171212,0.2198913443913011,0.0,14.1062,62.908057001154816,0.0,222,0,2.0,1.3333333333333333,1,0.0,1,0.0,15,0.2266526567159221,0.243078631968299,0.0,59.94480000000001,111.13483521402244,0.0
Hungarian Grand Prix,kevin_magnussen,haas,13,2022,0.0579581880180769,0.085977556628444,0.0,10.478,24.810211943635714,0.0,132,0,4.0,1.3333333333333333,1,0.0,1,0.0,16,0.1316325284413012,0.0683750278662371,0.0,34.814,34.47455402828193,0.0
Hungarian Grand Prix,albon,williams,13,2022,0.0,0.0409544757204829,0.0,0.0,12.00135641726396,0.0,50,0,0.0,0.0,1,0.0,1,0.0,17,0.0,0.016560372750465,0.0,0.0,11.738182611486572,0.0
Hungarian Grand Prix,latifi,williams,13,2022,0.0,0.0,0.0,0.0,0.35,0.0,51,0,0.0,0.0,1,0.0,1,0.0,18,0.0,0.016560372750465,0.0,0.0,11.738182611486572,0.0
Hungarian Grand Prix,tsunoda,rb,13,2022,0.0,0.044606698068919,0.0,0.0,13.04039655996178,0.0,34,0,0.0,0.0,1,0.0,1,0.0,19,0.0,0.0220350437732151,0.0,0.0,14.140478901597788,0.0
Hungarian Grand Prix,bottas,sauber,13,2022,0.0431450531151937,0.3979776227031014,0.0,7.800000000000001,113.57276861403196,0.0,191,0,0.0,0.0,1,2.0,1,0.0,20,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Belgian Grand Prix,max_verstappen,red_bull,14,2022,0.999999999994771,0.9999999999967708,0.0,191.2375,310.0076513551386,0.0,154,0,26.0,25.33333333333333,0,20.0,2,26.0,1,0.9999999999962904,0.9999999999978896,0.0,269.5625,478.2734033155264,0.0
Belgian Grand Prix,perez,red_bull,14,2022,0.4095692528902043,0.6381215060175215,0.0,78.32500000000002,197.94920683322772,0.0,228,0,18.0,13.333333333333334,0,17.5,2,18.0,2,0.9999999999962904,0.9999999999978896,0.0,269.5625,478.2734033155264,0.0
Belgian Grand Prix,sainz,ferrari,14,2022,0.5748882933495005,0.546381010279299,0.0,109.9402,169.5410603886819,0.0,154,0,15.0,12.666666666666666,0,15.0,2,15.0,3,0.7443134708991633,0.7735726399553371,0.0,200.639,370.9916798463653,0.0
Belgian Grand Prix,russell,mercedes,14,2022,0.5651428197891881,0.5034003245069352,0.0,108.0765,156.23176217873555,0.0,73,0,15.0,14.0,0,12.5,2,12.0,4,0.9757974495674444,0.8376554954183187,0.0,263.0384,401.35426137185686,0.0
Belgian Grand Prix,alonso,alpine,14,2022,0.2389196679509044,0.2406946322181282,0.0,45.69040000000001,74.88293450669515,0.0,209,0,10.0,7.333333333333333,0,5.0,2,10.0,5,0.3156618594933804,0.2379282735183706,0.0,85.09060000000001,117.20233748462412,0.0
Belgian Grand Prix,leclerc,ferrari,14,2022,0.4742730897419477,0.6173948205766557,0.0,90.6988,191.5310300992118,0.0,94,0,8.0,5.333333333333333,0,10.0,2,8.0,6,0.7443134708991633,0.7735726399553371,0.0,200.639,370.9916798463653,0.0
Belgian Grand Prix,ocon,alpine,14,2022,0.2060275835011123,0.2165436182381364,0.0,39.400200000000005,67.40438823978161,0.0,102,0,6.0,4.0,0,1.0,2,6.0,7,0.3156618594933804,0.2379282735183706,0.0,85.09060000000001,117.20233748462412,0.0
Belgian Grand Prix,vettel,aston_martin,14,2022,0.0285304921888827,0.3287826941474395,0.0,5.456100000000001,102.16007687623974,0.0,248,0,4.0,1.6666666666666667,0,1.0,2,4.0,8,0.0321005332713856,0.0777423645661708,0.0,8.653100000000002,41.30594234652538,0.0
Belgian Grand Prix,gasly,rb,14,2022,0.0,0.0973795070208348,0.0,0.0,30.504309434290317,0.0,99,0,2.0,0.6666666666666666,0,0.0,2,2.0,9,0.0,0.0204073034461323,0.0,0.0,14.140478901597788,0.0
Belgian Grand Prix,albon,williams,14,2022,0.0,0.0376265736248954,0.0,0.0,12.00135641726396,0.0,51,0,1.0,0.3333333333333333,0,0.0,2,1.0,10,0.0,0.0153370492647082,0.0,0.0,11.738182611486572,0.0
Belgian Grand Prix,stroll,aston_martin,14,2022,0.0167174325118414,0.0372947532970076,0.0,3.197,11.898605713858004,0.0,113,0,1.0,0.3333333333333333,0,0.0,2,0.0,11,0.0321005332713856,0.0777423645661708,0.0,8.653100000000002,41.30594234652538,0.0
Belgian Grand Prix,norris,mclaren,14,2022,0.2659447022667314,0.2822733056271584,0.0,50.8586,87.75808886103937,0.0,73,0,6.0,4.0,0,7.5,2,0.0,12,0.2175102249006538,0.2377858041355628,0.0,58.6326,117.13483521402244,0.0
Belgian Grand Prix,tsunoda,rb,14,2022,0.0,0.0409820216112357,0.0,0.0,13.04039655996178,0.0,35,0,0.0,0.0,0,0.0,2,0.0,13,0.0,0.0204073034461323,0.0,0.0,14.140478901597788,0.0
Belgian Grand Prix,zhou,sauber,14,2022,0.0209163997645811,0.0196812331868887,0.0,4.0,6.444444444444445,0.0,13,0,0.0,0.0,0,0.0,2,0.0,14,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Belgian Grand Prix,ricciardo,mclaren,14,2022,0.0406510229424634,0.2020232883869759,0.0,7.774000000000001,62.908057001154816,0.0,223,0,2.0,0.6666666666666666,0,0.0,2,0.0,15,0.2175102249006538,0.2377858041355628,0.0,58.6326,117.13483521402244,0.0
Belgian Grand Prix,kevin_magnussen,haas,14,2022,0.0421465455256309,0.0789911434014718,0.0,8.06,24.810211943635714,0.0,133,0,0.0,0.0,0,0.0,2,0.0,16,0.099346162763369,0.0633241284276543,0.0,26.78,34.47455402828193,0.0
Belgian Grand Prix,mick_schumacher,haas,14,2022,0.0978887508982397,0.0388087431064409,0.0,18.72,12.367424242424242,0.0,35,0,0.0,0.0,0,0.0,2,0.0,17,0.099346162763369,0.0633241284276543,0.0,26.78,34.47455402828193,0.0
Belgian Grand Prix,latifi,williams,14,2022,0.0,0.0,0.0,0.0,0.35,0.0,52,0,0.0,0.0,0,0.0,2,0.0,18,0.0,0.0153370492647082,0.0,0.0,11.738182611486572,0.0
Belgian Grand Prix,bottas,sauber,14,2022,0.0313745996468716,0.3656385305455087,0.0,6.0,113.57276861403196,0.0,192,0,0.0,0.0,0,1.0,2,0.0,19,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Belgian Grand Prix,hamilton,mercedes,14,2022,0.8103112621697611,0.9062445487684884,0.0,154.9619,280.9755585259537,0.0,249,0,19.0,12.333333333333334,0,11.5,2,0.0,20,0.9757974495674444,0.8376554954183187,0.0,263.0384,401.35426137185686,0.0
Dutch Grand Prix,max_verstappen,red_bull,15,2022,0.9999999999950528,0.9999999999970224,0.0,202.1336,336.1753932906225,0.0,155,0,26.0,25.666666666666668,0,20.0,2,26.0,1,0.9999999999968132,0.9999999999980688,0.0,313.7934,522.2734033155264,0.0
Dutch Grand Prix,russell,mercedes,15,2022,0.5351816818157141,0.5003907616806468,0.0,108.1782,168.3939243408977,0.0,74,0,18.0,15.0,0,12.5,2,18.0,2,0.6878449323641357,0.7896509599701316,0.0,215.8412,413.35426137185686,0.0
Dutch Grand Prix,leclerc,ferrari,15,2022,0.4201419259320562,0.5933596583403405,0.0,84.9248,199.6152406255276,0.0,95,0,15.0,10.333333333333334,0,10.0,2,15.0,3,0.6300970638623052,0.7522571615645564,0.0,197.7203,393.9916798463653,0.0
Dutch Grand Prix,hamilton,mercedes,15,2022,0.5326328725133643,0.8356293601724912,0.0,107.663,280.9755585259537,0.0,250,0,19.0,10.333333333333334,0,11.5,2,12.0,4,0.6878449323641357,0.7896509599701316,0.0,215.8412,413.35426137185686,0.0
Dutch Grand Prix,perez,red_bull,15,2022,0.5524059334986743,0.6422319865074224,0.0,111.65980000000002,216.0278094533151,0.0,229,0,18.0,12.666666666666666,0,17.5,2,10.0,5,0.9999999999968132,0.9999999999980688,0.0,313.7934,522.2734033155264,0.0
Dutch Grand Prix,alonso,alpine,15,2022,0.3075639082255125,0.2518587195723658,0.0,62.16900000000001,84.9305535543142,0.0,210,0,10.0,7.333333333333333,0,5.0,2,8.0,6,0.329706105990981,0.2486102650100461,0.0,103.4596,133.2023374846241,0.0
Dutch Grand Prix,norris,mclaren,15,2022,0.1935452591741623,0.2602783786071125,0.0,39.122,87.75808886103937,0.0,74,0,6.0,4.0,0,7.5,2,6.0,7,0.1437315125170136,0.2175800565640807,0.0,45.102,117.13483521402244,0.0
Dutch Grand Prix,sainz,ferrari,15,2022,0.5580244946878797,0.5487608687833778,0.0,112.79550000000002,184.63783458223028,0.0,155,0,15.0,10.333333333333334,0,15.0,2,4.0,8,0.6300970638623052,0.7522571615645564,0.0,197.7203,393.9916798463653,0.0
Dutch Grand Prix,ocon,alpine,15,2022,0.2042738070256292,0.2177102807811703,0.0,41.290600000000005,73.46264066696608,0.0,103,0,6.0,3.333333333333333,0,1.0,2,2.0,9,0.329706105990981,0.2486102650100461,0.0,103.4596,133.2023374846241,0.0
Dutch Grand Prix,stroll,aston_martin,15,2022,0.0083608069118228,0.0343887208786188,0.0,1.6900000000000002,11.898605713858004,0.0,114,0,1.0,0.3333333333333333,0,0.0,2,1.0,10,0.0551681456650931,0.0788612015370951,0.0,17.311400000000003,45.30594234652538,0.0
Dutch Grand Prix,gasly,rb,15,2022,0.0282595273619613,0.0958066604759424,0.0,5.712200000000001,32.52430943429032,0.0,100,0,2.0,0.6666666666666666,0,0.0,2,0.0,11,0.0,0.0186732015154212,0.0,0.0,14.140478901597788,0.0
Dutch Grand Prix,albon,williams,15,2022,0.0141297636809806,0.0377296876281535,0.0,2.8561000000000005,13.02058718649473,0.0,52,0,1.0,0.3333333333333333,0,0.0,2,0.0,12,0.0091018485410811,0.0159650303602335,0.0,2.8561000000000005,12.738182611486572,0.0
Dutch Grand Prix,mick_schumacher,haas,15,2022,0.0712400115563605,0.0357847395774166,0.0,14.4,12.367424242424242,0.0,36,0,0.0,0.0,0,0.0,2,0.0,13,0.0656482896069017,0.0579431875475005,0.0,20.6,34.47455402828193,0.0
Dutch Grand Prix,vettel,aston_martin,15,2022,0.0772825497587868,0.3151225108262467,0.0,15.6214,106.17614113326786,0.0,249,0,4.0,1.6666666666666667,0,1.0,2,0.0,14,0.0551681456650931,0.0788612015370951,0.0,17.311400000000003,45.30594234652538,0.0
Dutch Grand Prix,kevin_magnussen,haas,15,2022,0.030672782753433,0.0728361000455825,0.0,6.2,24.810211943635714,0.0,134,0,0.0,0.0,0,0.0,2,0.0,15,0.0656482896069017,0.0579431875475005,0.0,20.6,34.47455402828193,0.0
Dutch Grand Prix,zhou,sauber,15,2022,0.0,0.0181476581764982,0.0,0.0,6.444444444444445,0.0,14,0,0.0,0.0,0,0.0,2,0.0,16,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Dutch Grand Prix,ricciardo,mclaren,15,2022,0.0295843936879886,0.1862814970243508,0.0,5.98,62.908057001154816,0.0,224,0,0.0,0.0,0,0.0,2,0.0,17,0.1437315125170136,0.2175800565640807,0.0,45.102,117.13483521402244,0.0
Dutch Grand Prix,latifi,williams,15,2022,0.0,0.0,0.0,0.0,0.35,0.0,53,0,0.0,0.0,0,0.0,2,0.0,18,0.0091018485410811,0.0159650303602335,0.0,2.8561000000000005,12.738182611486572,0.0
Dutch Grand Prix,bottas,sauber,15,2022,0.0,0.3371477287773534,0.0,0.0,113.57276861403196,0.0,193,0,0.0,0.0,0,1.0,2,0.0,19,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Dutch Grand Prix,tsunoda,rb,15,2022,0.0,0.0377886747502198,0.0,0.0,13.04039655996178,0.0,36,0,0.0,0.0,0,0.0,2,0.0,20,0.0,0.0186732015154212,0.0,0.0,14.140478901597788,0.0
Italian Grand Prix,max_verstappen,red_bull,16,2022,0.9999999999955582,0.9999999999972402,0.0,225.1306,362.3420599572892,0.0,156,0,26.0,25.666666666666668,0,20.0,2,25.0,1,0.99999999999693,0.9999999999981944,0.0,325.73760000000004,558.2734033155264,0.0
Italian Grand Prix,leclerc,ferrari,16,2022,0.4394671359626836,0.5927313286518571,0.0,98.9375,214.7714906255276,0.0,96,0,18.0,13.666666666666666,0,10.0,2,18.0,2,0.5461356011693272,0.7376648368227726,0.0,177.89690000000002,412.9916798463653,0.0
Italian Grand Prix,russell,mercedes,16,2022,0.5979809053029754,0.5150766222457918,0.0,134.62380000000002,186.6339243408977,0.0,75,0,18.0,15.0,0,12.5,2,15.0,3,0.7349688829268253,0.7924905409011499,0.0,239.40700000000004,443.35426137185686,0.0
Italian Grand Prix,sainz,ferrari,16,2022,0.3507270890747382,0.5206778247868581,0.0,78.9594,188.6634756078713,0.0,156,0,15.0,10.333333333333334,0,15.0,2,12.0,4,0.5461356011693272,0.7376648368227726,0.0,177.89690000000002,412.9916798463653,0.0
Italian Grand Prix,hamilton,mercedes,16,2022,0.4654329531371328,0.8086926682611044,0.0,104.78320000000002,293.023367290894,0.0,251,0,12.0,7.333333333333333,0,11.5,2,10.0,5,0.7349688829268253,0.7924905409011499,0.0,239.40700000000004,443.35426137185686,0.0
Italian Grand Prix,perez,red_bull,16,2022,0.4468828315633375,0.6239167700824153,0.0,100.607,226.07128771418465,0.0,230,0,18.0,12.333333333333334,0,17.5,2,9.0,6,0.99999999999693,0.9999999999981944,0.0,325.73760000000004,558.2734033155264,0.0
Italian Grand Prix,norris,mclaren,16,2022,0.1824567606527835,0.25897652862006,0.0,41.0766,93.83808886103937,0.0,75,0,6.0,4.0,0,7.5,2,6.0,7,0.1402251382703739,0.2142704220374918,0.0,45.6766,123.13483521402244,0.0
Italian Grand Prix,gasly,rb,16,2022,0.0195175600295139,0.089761341639539,0.0,4.394,32.52430943429032,0.0,101,0,4.0,2.0,0,0.0,2,4.0,8,0.0,0.0174593465239952,0.0,0.0,14.140478901597788,0.0
Italian Grand Prix,de_vries,williams,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,2.0,0,2.0,0,2.0,9,0.0067446926605748,0.0149272205462586,0.0,2.197,12.738182611486572,0.0
Italian Grand Prix,zhou,sauber,16,2022,0.0,0.0177855268725532,0.0,0.0,6.444444444444445,0.0,15,0,1.0,0.3333333333333333,0,0.0,2,1.0,10,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Italian Grand Prix,ocon,alpine,16,2022,0.1664553818975898,0.2083166150926169,0.0,37.4742,75.48187143619685,0.0,104,0,6.0,2.6666666666666665,0,1.0,2,0.0,11,0.308386259368558,0.2505063046865499,0.0,100.453,143.2023374846241,0.0
Italian Grand Prix,mick_schumacher,haas,16,2022,0.0355349295029838,0.0341319035495021,0.0,8.0,12.367424242424242,0.0,37,0,0.0,0.0,0,0.0,2,0.0,12,0.0368394683326799,0.054176579696909,0.0,12.0,34.47455402828193,0.0
Italian Grand Prix,bottas,sauber,16,2022,0.0,0.3134407543720037,0.0,0.0,113.57276861403196,0.0,194,0,0.0,0.0,0,1.0,2,0.0,13,0.0,0.0,0.0,0.0,4.47145884744978,0.0
Italian Grand Prix,tsunoda,rb,16,2022,0.0,0.0359891881209234,0.0,0.0,13.04039655996178,0.0,37,0,0.0,0.0,0,0.0,2,0.0,14,0.0,0.0174593465239952,0.0,0.0,14.140478901597788,0.0
Italian Grand Prix,latifi,williams,16,2022,0.0,0.0009659380973886,0.0,0.0,0.35,0.0,54,0,0.0,0.0,0,0.0,2,0.0,15,0.0067446926605748,0.0149272205462586,0.0,2.197,12.738182611486572,0.0
Italian Grand Prix,kevin_magnussen,haas,16,2022,0.0177674647514919,0.0684717969161287,0.0,4.0,24.810211943635714,0.0,135,0,0.0,0.0,0,0.0,2,0.0,16,0.0368394683326799,0.054176579696909,0.0,12.0,34.47455402828193,0.0
Italian Grand Prix,ricciardo,mclaren,16,2022,0.0204325844642157,0.1736151111146093,0.0,4.6,62.908057001154816,0.0,225,0,0.0,0.0,0,0.0,2,0.0,17,0.1402251382703739,0.2142704220374918,0.0,45.6766,123.13483521402244,0.0
Italian Grand Prix,stroll,aston_martin,16,2022,0.0184608400634189,0.0356218689255057,0.0,4.1561,12.907301366031918,0.0,115,0,1.0,0.3333333333333333,0,0.0,2,0.0,18,0.0449260386272726,0.0755405139271979,0.0,14.6341,46.30594234652538,0.0
Italian Grand Prix,alonso,alpine,16,2022,0.2797434022728152,0.256576529528367,0.0,62.9788,92.96846824625732,0.0,211,0,10.0,6.0,0,5.0,2,0.0,19,0.308386259368558,0.2505063046865499,0.0,100.453,143.2023374846241,0.0
Italian Grand Prix,vettel,aston_martin,16,2022,0.0465418739165331,0.2930273707266837,0.0,10.478,106.17614113326786,0.0,250,0,4.0,1.3333333333333333,0,1.0,2,0.0,20,0.0449260386272726,0.0755405139271979,0.0,14.6341,46.30594234652538,0.0
Singapore Grand Prix,perez,red_bull,17,2022,0.448307890998618,0.6063785693210673,0.0,103.0949,235.1102487531457,0.0,231,0,25.0,14.666666666666666,0,17.5,2,25.0,1,0.9999999999969976,0.9999999999982988,0.0,333.0594,592.2734033155264,0.0
Singapore Grand Prix,leclerc,ferrari,17,2022,0.4708761569700068,0.6008169422733746,0.0,108.28480000000002,232.9570576358369,0.0,97,0,18.0,17.0,0,10.0,2,18.0,2,0.6103896181863945,0.7460339747514828,0.0,203.296,442.9916798463653,0.0
Singapore Grand Prix,sainz,ferrari,17,2022,0.4131559436329817,0.5176010283119774,0.0,95.0112,200.7399087288904,0.0,157,0,15.0,10.333333333333334,0,15.0,2,15.0,3,0.6103896181863945,0.7460339747514828,0.0,203.296,442.9916798463653,0.0
Singapore Grand Prix,norris,mclaren,17,2022,0.1918496115696472,0.2571786207461585,0.0,44.1186,99.91703622946042,0.0,76,0,12.0,8.0,0,7.5,2,12.0,4,0.1384695943121903,0.2120839809047807,0.0,46.1186,129.13483521402244,0.0
Singapore Grand Prix,ricciardo,mclaren,17,2022,0.0086969945360753,0.1615855550730572,0.0,2.0,62.908057001154816,0.0,226,0,10.0,3.333333333333333,0,0.0,2,10.0,5,0.1384695943121903,0.2120839809047807,0.0,46.1186,129.13483521402244,0.0
Singapore Grand Prix,stroll,aston_martin,17,2022,0.0139021457659164,0.0324351268040896,0.0,3.197,12.907301366031918,0.0,116,0,8.0,3.0,0,0.0,2,8.0,6,0.0337987758338788,0.0711710532649938,0.0,11.257,46.30594234652538,0.0
Singapore Grand Prix,max_verstappen,red_bull,17,2022,0.9999999999956516,0.9999999999974172,0.0,229.96450000000004,387.50129562607896,0.0,157,0,26.0,19.0,0,20.0,2,6.0,7,0.9999999999969976,0.9999999999982988,0.0,333.0594,592.2734033155264,0.0
Singapore Grand Prix,vettel,aston_martin,17,2022,0.0350488879803837,0.2733456979960729,0.0,8.06,106.17614113326786,0.0,251,0,4.0,1.3333333333333333,0,1.0,2,4.0,8,0.0337987758338788,0.0711710532649938,0.0,11.257,46.30594234652538,0.0
Singapore Grand Prix,hamilton,mercedes,17,2022,0.4245220457921786,0.7818985839638334,0.0,97.625,303.06304983057646,0.0,252,0,12.0,8.0,0,11.5,2,2.0,9,0.704956833523675,0.7891821503642734,0.0,234.7925,468.35426137185686,0.0
Singapore Grand Prix,gasly,rb,17,2022,0.064376892954937,0.0935384319505087,0.0,14.804400000000005,36.563525120564826,0.0,102,0,4.0,1.6666666666666667,0,0.0,2,1.0,10,0.0,0.0164494523114948,0.0,0.0,14.140478901597788,0.0
Singapore Grand Prix,bottas,sauber,17,2022,0.0,0.2924509614016456,0.0,0.0,113.57276861403196,0.0,195,0,0.0,0.0,0,1.0,2,0.0,11,0.0,0.0,0.0,0.0,4.47145884744978,0.0
